あい	愛	3828
けっこん	結婚	3383
けっこんしき	結婚式	4178
けっさい	決済	3847
けっさん	決算	4324
けっして	決して	2711
けっしょう	結晶	4403
けっしょう	決勝	4471
けっせい	結成	4430
けってい	決定	3326
けっていてき	決定的	3930
けつ	穴	4460
けつい	決意	4227
けつえき	血液	4423
けつごう	結合	4326
けつだん	決断	4272
けつろん	結論	4003
けねん	懸念	4295
けん	県	4071
けん	剣	4415
けんか	喧嘩	4460
けんがく	見学	3824
けんきゅう	研究	2922
けんきょ	謙虚	4099
けんげん	権限	4406
けんこう	健康	2329
けんこうしんだん	健康診断	4348
けんこうてき	健康的	3790
けんさ	検査	3400
けんさく	検索	3315
けんざい	健在	4152
けんしゅう	研修	3545
けんしゅつ	検出	4141
けんしょう	検証	3814
けんじつ	堅実	4258
けんせつ	建設	3686
けんぜん	健全	3557
けんち	検知	4479
けんちく	建築	3505
けんちょ	顕著	3758
けんてい	検定	4342
けんとう	検討	3300
けんない	県内	4241
けんめい	賢明	4244
けんめい	懸命	4250
けんり	権利	4008
けんろう	堅牢	4319
けーき	ケーキ	4122
けーす	ケース	3333
けーぶる	ケーブル	4103
げいじゅつ	芸術	3895
げいにん	芸人	4471
げいのう	芸能	4386
げか	外科	4295
げき	激	4476
げきじょう	劇場	4081
げきてき	劇的	3710
げきやす	激安	4161
げじゅん	下旬	3526
げすと	ゲスト	4101
げっと	ゲット	4229
げつよう	月曜	3914
げつようび	月曜日	3513
げん	元	4451
げんいん	原因	3422
げんえき	現役	4287
げんかい	限界	4178
げんかく	厳格	3847
げんかん	玄関	4297
げんき	元気	2742
げんきゅう	言及	4327
げんきん	現金	4307
げんご	言語	3896
げんさく	原作	4033
げんしょう	減少	3805
げんしょう	現象	3952
げんじつ	現実	3722
げんじゅう	厳重	3973
げんじょう	現状	2813
げんせい	厳正	4454
げんせん	厳選	4173
げんそう	幻想	4446
げんそく	原則	2984
げんだい	現代	3773
げんち	現地	3739
げんてい	限定	3245
げんに	現に	3714
げんば	現場	3537
げんみつ	厳密	3787
げんりょう	原料	4494
げーじ	ゲージ	4373
げーむ	ゲーム	2848
こあ	コア	4433
こい	恋	4055
こいびと	恋人	4271
こいん	コイン	4252
こう	光	4139
こう	口	4275
こう	後	4321
こうい	行為	3459
こううん	幸運	4317
こうえい	光栄	4004
こうえん	公園	3696
こうえん	公演	3791
こうえん	講演	3946
こうか	効果	2979
こうか	高価	3543
こうかい	公開	3150
こうかい	後悔	4080
こうかてき	効果的	4022
こうかん	交換	3163
こうがく	高額	3330
こうきゅう	高級	2875
こうきゅうかん	高級感	3784
こうきょう	公共	4137
こうぎ	講義	4256
こうぎょう	工業	4291
こうくう	航空	4189
こうけん	貢献	3641
こうげき	攻撃	3094
こうこう	高校	3487
こうこうせい	高校生	4129
こうこく	広告	3338
こうさい	交際	4433
こうさく	工作	4347
こうさつ	考察	4125
こうし	講師	3793
こうしき	公式	2474
こうしきさいと	公式サイト	3746
こうしゅう	講習	4224
こうしょう	交渉	4037
こうしん	更新	3233
こうじ	工事	3033
こうじょ	控除	4340
こうじょう	向上	3269
こうじょう	工場	3918
こうせい	構成	3392
こうせい	公正	3717
こうせい	後世	4131
こうせい	厚生	4379
こうせいのう	高性能	3968
こうそう	構想	4485
こうそく	高速	3980
こうぞう	構造	3559
こうたい	交代	4418
こうだい	広大	3670
こうちく	構築	3578
こうちょう	好調	3884
こうつう	交通	3531
こうてい	工程	4184
こうてい	肯定	4398
こうてき	公的	3601
こうとう	高等	3182
こうど	高度	3055
こうどう	行動	3204
こうにゅう	購入	2729
こうはん	後半	2866
こうはん	広範	4148
こうはんい	広範囲	4325
こうひょう	好評	3216
こうひょう	公表	4030
こうひんしつ	高品質	4335
こうふ	交付	4097
こうふく	幸福	3487
こうふん	興奮	4247
こうへい	公平	3824
こうほ	候補	4066
こうほう	広報	4176
こうみつど	高密度	4386
こうみょう	巧妙	4448
こうむいん	公務員	4390
こうもく	項目	3716
こうり	小売	4468
こうりつ	効率	3504
こうりつてき	効率的	4237
こうりゃく	攻略	3833
こうりゅう	交流	3629
こうりょ	考慮	3752
こうれい	高齢	3908
こがいしゃ	子会社	4487
こがた	小型	3223
こがら	小柄	4140
こきゃく	顧客	3766
こきゅう	呼吸	3980
こくさい	国際	3643
こくさん	国産	4455
こくち	告知	4366
こくない	国内	3730
こくはく	告白	4387
こくみん	国民	3977
こくりつ	国立	4244
ここ	個々	4472
ここのか	9日	4157
ここのつ	9つ	4313
こころ	心	3483
こし	腰	4443
こしょう	故障	4085
こじん	個人	3169
こじんじょうほう	個人情報	3180
こじんてき	個人的	3855
こすと	コスト	3720
こすぱ	コスパ	4453
こせい	個性	3976
こそだて	子育て	3813
こたい	個体	4423
こたえ	答え	4259
こだい	古代	4342
こっか	国家	4073
こつ	コツ	4219
こてい	固定	3564
こと	事	3930
ことし	今年	2272
ことしのなつ	今年の夏	4443
ことば	言葉	3162
こどく	孤独	3463
こども	子ども	3228
こども	子供	3260
こどもたち	子どもたち	4239
このあいだ	この間	4019
このうち	この内	4312
このかた	この方	3449
このかん	この間	4284
このごろ	この頃	3648
このさい	この際	3893
このさき	この先	3576
このたび	この度	2977
このほど	この程	4418
このまえ	この前	3878
このみ	好み	4372
こぴー	コピー	3810
こべつ	個別	2908
こべつに	個別に	3370
こまか	細か	3605
こまやか	細やか	4157
こまんど	コマンド	3959
こみかる	コミカル	4281
こみゅにけーしょん	コミュニケーション	3594
こみゅにてぃ	コミュニティ	3932
こめんと	コメント	2956
こもの	小物	4494
こよう	雇用	3913
こらぼ	コラボ	4031
こらぼれーしょん	コラボレーション	4425
これくしょん	コレクション	4060
ころころ	コロコロ	3929
ころな	コロナ	3668
こんか	今夏	4400
こんかい	今回	1705
こんかいのきじ	今回の記事	4000
こんかつ	婚活	4412
こんき	今季	3640
こんきょ	根拠	4407
こんくりーと	コンクリート	4466
こんげつ	今月	3275
こんご	今後	2145
こんごう	混合	4449
こんごのかだい	今後の課題	4500
こんごのてんかい	今後の展開	4281
こんごのてんぼう	今後の展望	4154
こんさるたんと	コンサルタント	4387
こんさるてぃんぐ	コンサルティング	4267
こんさーと	コンサート	4139
こんざつ	混雑	4184
こんしゅう	今週	3156
こんしゅうまつ	今週末	4348
こんせぷと	コンセプト	3976
こんてすと	コンテスト	4447
こんてんつ	コンテンツ	3459
こんとろーる	コントロール	3841
こんど	今度	2991
こんなん	困難	2842
こんねんど	今年度	3475
こんばん	今晩	4472
こんぱくと	コンパクト	3127
こんび	コンビ	4431
こんびに	コンビニ	4238
こんぴゅーた	コンピュータ	4389
こんぼ	コンボ	4385
こんぽう	梱包	4181
こんや	今夜	3613
こんらん	混乱	4195
こーす	コース	3640
こーち	コーチ	4482
こーてぃんぐ	コーティング	4295
こーで	コーデ	4396
こーでぃねーと	コーディネート	4341
こーと	コート	4249
こーど	コード	3587
こーなー	コーナー	4025
こーひー	コーヒー	3887
ごうい	合意	4355
ごういん	強引	3963
ごうか	豪華	3361
ごうかい	豪快	4235
ごうかく	合格	3596
ごうけい	合計	3886
ごうせい	合成	4137
ごうどう	合同	4352
ごうり	合理	4457
ごかい	誤解	4315
ごがつ	5月	2696
ごがつ	五月	3196
ごく	極	3418
ごご	午後	2819
ごしごし	ゴシゴシ	4415
ごじつ	後日	3392
ごぜん	午前	2934
ごぜんちゅう	午前中	3839
ごぞんじ	ご存知	4484
ごはん	ご飯	3760
ごみ	ゴミ	4075
ごむ	ゴム	4303
ごらん	ご覧	3939
ごりかい	ご理解	4377
ごりごり	ゴリゴリ	4330
ごるふ	ゴルフ	3939
ごーじゃす	ゴージャス	4320
ごーる	ゴール	3952
ごーるど	ゴールド	4345
さいあく	最悪	3292
さいかい	再開	4154
さいかい	再会	4459
さいがい	災害	4070
さいきょう	最強	4010
さいきん	最近	2214
さいくる	サイクル	4313
さいげん	再現	3809
さいこう	最高	2314
さいご	最後	1991
さいご	最期	3910
さいごのさいご	最後の最後	4312
さいしゅう	最終	3553
さいしゅうてき	最終的	4078
さいしょ	最初	2105
さいしょうげん	最小限	3762
さいしん	最新	3568
さいしん	細心	4158
さいしんじょうほう	最新情報	4404
さいず	サイズ	3237
さいせい	再生	3547
さいだい	最大	2322
さいだいげん	最大限	3197
さいちゅう	最中	3618
さいてい	最低	3080
さいていげん	最低限	3475
さいてき	最適	2479
さいてきか	最適化	4369
さいと	サイト	3066
さいど	サイド	4030
さいのう	才能	4291
さいはつ	再発	4423
さいばい	栽培	3994
さいばん	裁判	4256
さいふ	財布	4474
さいぼう	細胞	3916
さいよう	採用	3198
さいれんと	サイレント	4190
さいわい	幸い	2917
さいん	サイン	3912
さうな	サウナ	4482
さうんど	サウンド	4274
さかん	盛ん	3747
さき	先	2553
さきに	先に	2454
さきほど	先程	3968
さぎ	詐欺	4068
さぎょう	作業	3086
さくげん	削減	3897
さくさく	サクサク	4444
さくしゃ	作者	4350
さくじつ	昨日	3872
さくじょ	削除	3237
さくせい	作成	3031
さくせん	作戦	4211
さくてい	策定	4296
さくねん	昨年	2738
さくねんど	昨年度	4002
さくねんまつ	昨年末	4478
さくひん	作品	3079
さくや	昨夜	4451
さくら	桜	3989
ささい	些細	3911
さすが	流石	3648
さだか	定か	4371
さだめて	定めて	3602
さっか	作家	4148
さっかー	サッカー	3794
さっきゅう	早急	4458
さっきょく	作曲	4191
さっこん	昨今	3564
さっと	サッと	3673
さつえい	撮影	3079
さつじん	殺人	4305
さてい	査定	4061
さとう	砂糖	4411
さどう	作動	4476
さぶ	サブ	4139
さべつ	差別	4072
さぽーと	サポート	3111
さまざま	様々	2313
さゆう	左右	3749
さよう	作用	3924
さらさら	サラサラ	3992
さらだ	サラダ	4334
さらっと	サラッと	4031
さろん	サロン	4117
さわやか	爽やか	3378
さんか	参加	2880
さんか	酸化	4281
さんかしゃ	参加者	4154
さんがつ	3月	2542
さんがつ	三月	3042
さんぎょう	産業	3614
さんこう	参考	3173
さんご	産後	3670
さんさく	散策	4331
さんざん	散々	4303
さんしゅつ	算出	4355
さんしょう	参照	3500
さんせい	賛成	3547
さんせん	参戦	4408
さんそ	酸素	4431
さんてい	算定	4497
さんぱい	参拝	4408
さんぷる	サンプル	4067
さんぽ	散歩	4074
さーくる	サークル	4318
さーば	サーバ	4400
さーばー	サーバー	4064
さーびす	サービス	2721
ざいこ	在庫	3539
ざいさん	財産	4137
ざいじゅう	在住	4236
ざいせき	在籍	4189
ざいたく	在宅	4299
ざいむ	財務	4408
ざいりょう	材料	3813
ざせき	座席	4435
ざっし	雑誌	4155
ざつ	雑	4007
ざる	ザル	4341
ざんぎょう	残業	3982
ざんこく	残酷	3937
ざんしん	斬新	3913
ざんねん	残念	2737
しあい	試合	3448
しあがり	仕上がり	4479
しあげ	仕上げ	4415
しあわせ	幸せ	2664
しいく	飼育	4287
しいて	強いて	4358
しぇあ	シェア	3875
しえん	支援	3008
しお	塩	4237
しおあじ	塩味	4162
しか	歯科	4108
しか	然	4465
しかく	資格	3629
しかく	視覚	4358
しがつ	4月	2480
しがつ	四月	2980
しき	指揮	4265
しきち	敷地	4384
しきべつ	識別	4240
しきゅう	支給	3915
しきん	資金	3981
しくみ	仕組み	4148
しけん	試験	3342
しげき	刺激	3820
しげん	資源	4168
しこう	思考	3831
しこう	施工	4225
しこう	施行	4289
しご	死後	3898
しごと	仕事	2772
しさ	示唆	4254
しさく	施策	4163
しさん	資産	3895
しじ	指示	3823
しじ	支持	4009
しじゅつ	施術	3711
しじょう	市場	3856
しじょう	史上	4451
しすてむ	システム	3204
しずか	静か	2915
しせい	姿勢	3841
しせつ	施設	3117
しぜん	自然	2216
しぜんかんきょう	自然環境	4491
しぜんさいがい	自然災害	4483
しぜんゆたか	自然豊か	4359
しそう	思想	4284
したて	下手	4089
しだい	次第	2937
しだいに	次第に	3309
しち	質	4353
しちがつ	7月	2662
しちがつ	七月	3162
しちょう	視聴	3652
しちょう	市長	4381
しちょうそん	市町村	4485
しっかん	疾患	3911
しっく	シック	4004
しっこう	執行	4260
しっぱい	失敗	3515
しっぴつ	執筆	3935
しつ	質	4216
しつかん	質感	4433
しつない	室内	4208
しつもん	質問	3061
しつよう	執拗	4416
しつれい	失礼	3869
してぃ	シティ	4463
してい	指定	3160
してき	指摘	3846
してき	私的	3933
してん	視点	3828
しどう	指導	3380
しない	市内	4169
しなりお	シナリオ	4395
しはい	支配	4081
しはらい	支払い	4285
しはらい	支払	4304
しはん	市販	4308
しばらく	暫く	3792
しひょう	指標	4315
しびあ	シビア	4318
しふと	シフト	4175
しほん	資本	4459
しぼう	死亡	3975
しぼう	志望	4183
しぼう	脂肪	4306
しま	島	4431
しみゅれーしょん	シミュレーション	4341
しみん	市民	3985
しめい	氏名	4318
しめい	指名	4371
しゃ	車	3705
しゃいん	社員	3576
しゃかい	社会	3143
しゃけん	車検	4310
しゃざい	謝罪	4497
しゃしん	写真	2906
しゃちょう	社長	3727
しゃっきん	借金	4500
しゃったー	シャッター	4475
しゃつ	シャツ	4469
しゃない	社内	4058
しゃりょう	車両	3766
しゃわー	シャワー	4213
しゃんぷー	シャンプー	4339
しゃーぷ	シャープ	4162
しゅ	種	4471
しゅう	週	4130
しゅうい	周囲	3894
しゅうえき	収益	4187
しゅうかく	収穫	4078
しゅうかつ	就活	4105
しゅうかん	習慣	3992
しゅうきゃく	集客	4445
しゅうきょう	宗教	4284
しゅうぎょう	就業	4446
しゅうけい	集計	4426
しゅうごう	集合	4104
しゅうし	終始	3546
しゅうしゅう	収集	3523
しゅうしょく	就職	3840
しゅうじつ	終日	4316
しゅうせい	修正	3577
しゅうだん	集団	4160
しゅうちゅう	集中	3619
しゅうとく	習得	4111
しゅうにゅう	収入	4047
しゅうにん	就任	4237
しゅうのう	収納	3706
しゅうふく	修復	4348
しゅうへん	周辺	3692
しゅうまつ	週末	3250
しゅうまつ	終末	4264
しゅうり	修理	3638
しゅうりょう	終了	3226
しゅうりょうご	終了後	4452
しゅうろう	就労	4419
しゅうろく	収録	3897
しゅえん	主演	4061
しゅぎ	主義	3976
しゅぎょう	修行	4466
しゅくじつ	祝日	4378
しゅくはく	宿泊	3796
しゅさい	主催	3956
しゅざい	取材	3862
しゅじゅつ	手術	3697
しゅじんこう	主人公	3824
しゅたい	主体	4413
しゅだん	手段	3953
しゅちょう	主張	3930
しゅっか	出荷	4155
しゅっきん	出勤	4337
しゅっけつ	出血	4417
しゅっさん	出産	4042
しゅっしん	出身	3812
しゅっせき	出席	4222
しゅっちょう	出張	4103
しゅってん	出店	4313
しゅってん	出展	4500
しゅっぱつ	出発	3959
しゅっぱん	出版	3939
しゅっぴん	出品	3928
しゅつえん	出演	3426
しゅつげん	出現	3900
しゅつじょう	出場	3745
しゅつだい	出題	4454
しゅつりょく	出力	3764
しゅとく	取得	3248
しゅとして	主として	3794
しゅどう	手動	4369
しゅび	守備	4384
しゅふ	主婦	4406
しゅほう	手法	4054
しゅみ	趣味	3963
しゅやく	主役	4327
しゅよう	主要	2953
しゅりゅう	主流	3626
しゅるい	種類	3421
しゅん	旬	4472
しゅんかん	瞬間	2634
しゅーと	シュート	4487
しゅーる	シュール	4395
しょうか	消化	4254
しょうかい	紹介	2630
しょうかく	昇格	4476
しょうかん	召喚	4053
しょうがい	生涯	3369
しょうがい	障害	3514
しょうがい	障がい	4493
しょうがくせい	小学生	4118
しょうがっこう	小学校	3901
しょうきぼ	小規模	3542
しょうきょ	消去	4481
しょうぎょう	商業	4321
しょうけん	証券	4307
しょうげき	衝撃	3923
しょうこ	証拠	4231
しょうご	正午	4178
しょうさい	詳細	2167
しょうさいじょうほう	詳細情報	4469
しょうじき	正直	2762
しょうじょ	少女	4114
しょうじょう	症状	3637
しょうせつ	小説	4015
しょうたい	招待	4247
しょうちょう	象徴	3962
しょうてん	商店	4304
しょうてん	焦点	4409
しょうとつ	衝突	4434
しょうどく	消毒	4390
しょうにん	承認	3870
しょうねん	少年	4036
しょうひ	消費	3547
しょうひょう	商標	4400
しょうひん	商品	2815
しょうぶ	勝負	4139
しょうぼう	消防	4413
しょうめい	証明	3597
しょうめい	照明	4093
しょうめつ	消滅	4495
しょうめん	正面	4373
しょうゆ	醤油	4350
しょうらい	将来	2617
しょうらいせい	将来性	4344
しょうらいてき	将来的	3543
しょうり	勝利	3828
しょうりゃく	省略	4438
しょうりょう	少量	3614
しょかい	初回	3179
しょき	初期	3744
しょく	食	4136
しょくいん	職員	3727
しょくぎょう	職業	4163
しょくざい	食材	4025
しょくしゅ	職種	4314
しょくじ	食事	3407
しょくどう	食堂	4463
しょくにん	職人	4010
しょくば	職場	3850
しょくひん	食品	3813
しょくぶつ	植物	3825
しょくむ	職務	4481
しょしんしゃ	初心者	3960
しょしんもの	初心者	4453
しょじ	所持	4414
しょじゅん	初旬	4291
しょせき	書籍	4274
しょぞく	所属	3741
しょち	処置	4269
しょっかん	食感	4194
しょっく	ショック	4429
しょっと	ショット	4098
しょっぴんぐ	ショッピング	3958
しょっぷ	ショップ	3766
しょとう	初頭	3977
しょとく	所得	4243
しょにち	初日	4476
しょぶん	処分	3894
しょほう	処方	4385
しょめい	署名	4457
しょゆう	所有	3852
しょり	処理	3283
しょるい	書類	3817
しょー	ショー	4047
しょーと	ショート	4153
しら	白	4266
しりあす	シリアス	4256
しりょう	資料	3665
しりーず	シリーズ	3443
しるえっと	シルエット	4396
しれん	試練	3841
しろ	白	4137
しろうと	素人	4352
しん	心	3549
しんか	進化	3668
しんかんせん	新幹線	4441
しんがい	侵害	4427
しんがく	進学	4106
しんがた	新型	3949
しんき	新規	2714
しんぐる	シングル	4265
しんけい	神経	3996
しんけいしつ	神経質	3724
しんけん	真剣	3308
しんこう	進行	3795
しんこう	信仰	4279
しんこう	振興	4375
しんこく	深刻	3445
しんこく	申告	3925
しんごう	信号	4054
しんさ	審査	3710
しんさく	新作	4090
しんさつ	診察	4265
しんし	真摯	3859
しんしゅつ	進出	4250
しんじつ	真実	4350
しんじん	新人	4297
しんせい	申請	3438
しんせい	神聖	4092
しんせつ	親切	3500
しんせん	新鮮	3163
しんそつ	新卒	4427
しんぞう	心臓	4415
しんたい	身体	3979
しんだん	診断	3572
しんちく	新築	4379
しんちょう	慎重	3257
しんちょう	身長	4361
しんちょく	進捗	4445
しんとう	浸透	4355
しんどう	振動	4264
しんに	真に	4251
しんにゅう	侵入	4299
しんねん	新年	3431
しんぱい	心配	3530
しんぴん	新品	4208
しんぶん	新聞	4160
しんぷる	シンプル	2621
しんみ	親身	4158
しんみつ	親密	4276
しんや	深夜	3321
しんよう	信用	4151
しんらい	信頼	3420
しんらいせい	信頼性	4490
しんり	心理	4097
しんりょう	診療	3744
しーえむ	CM	4219
しーずん	シーズン	3739
しーでぃー	CD	4259
しーと	シート	3627
しーる	シール	4090
しーるど	シールド	4485
しーん	シーン	3535
じかい	次回	2775
じかく	自覚	4404
じかた	地方	4424
じかに	直に	4480
じき	時期	2349
じぎょう	事業	2801
じぎょうしゃ	事業者	4137
じぎょうしょ	事業所	4427
じく	軸	4158
じけん	事件	3696
じこう	事項	3756
じこく	時刻	4381
じごく	地獄	4442
じさく	自作	4398
じさつ	自殺	4348
じさん	持参	4323
じざい	自在	4009
じしん	自信	3891
じじつ	事実	3004
じじつじょう	事実上	3917
じじょう	事情	4051
じせだい	次世代	4494
じぜん	事前	3579
じぞく	持続	3854
じぞくかのう	持続可能	4459
じたい	自体	3685
じたい	事態	4245
じたく	自宅	3725
じだい	時代	3132
じちたい	自治体	4217
じっか	実家	4273
じっかん	実感	3856
じっきょう	実況	4062
じっけん	実験	3786
じっこう	実行	3434
じっさいは	実際は	3156
じっし	実施	3063
じっしつ	実質	3315
じっしつてき	実質的	3883
じっしゅう	実習	4268
じっしょう	実証	4430
じっせき	実績	3797
じっせん	実践	3648
じっそう	実装	3881
じったい	実態	4442
じつげん	実現	3258
じつに	実に	3181
じつむ	実務	4140
じつよう	実用	4126
じつりょく	実力	4168
じてん	時点	3739
じてんしゃ	自転車	3995
じどう	自動	3546
じどう	児童	3970
じどうしゃ	自動車	3851
じどうてき	自動的	3130
じぶん	自分	1351
じぶんたち	自分たち	3398
じぶんたち	自分達	4425
じぶんのいけん	自分の意見	4088
じぶんのいし	自分の意思	4497
じぶんのかんじょう	自分の感情	4457
じぶんのけいけん	自分の経験	4463
じぶんのこえ	自分の声	4331
じぶんのこころ	自分の心	4393
じぶんのこと	自分のこと	3909
じぶんのことば	自分の言葉	4419
じぶんのしごと	自分の仕事	4344
じぶんのじんせい	自分の人生	4060
じぶんのせい	自分のせい	4498
じぶんのちから	自分の力	4284
じぶんのなまえ	自分の名前	4355
じぶんのまえ	自分の前	4427
じまん	自慢	4281
じみ	地味	3553
じみち	地道	4055
じむ	事務	3790
じむ	ジム	4475
じむしょ	事務所	3591
じめん	地面	4461
じもと	地元	3738
じゃあく	邪悪	4427
じゃけっと	ジャケット	4298
じゃすと	ジャスト	4242
じゃっかん	若干	3030
じゃま	邪魔	3480
じゃんく	ジャンク	4103
じゃんぷ	ジャンプ	4118
じゃんる	ジャンル	4097
じゅういちがつ	11月	2682
じゅういちがつ	十一月	3182
じゅうがつ	10月	2633
じゅうがつ	十月	3133
じゅうぎょう	従業	4012
じゅうぎょういん	従業員	4201
じゅうこう	重厚	4075
じゅうし	重視	3714
じゅうしょ	住所	4010
じゅうじ	従事	4152
じゅうじつ	充実	3574
じゅうたく	住宅	3616
じゅうだい	重大	3601
じゅうてんてき	重点的	4296
じゅうでん	充電	3747
じゅうなん	柔軟	2985
じゅうなんせい	柔軟性	3920
じゅうにがつ	12月	2634
じゅうにがつ	十二月	3134
じゅうぶん	十分	2183
じゅうぶん	充分	3712
じゅうみん	住民	4078
じゅうよう	重要	2003
じゅうようせい	重要性	4322
じゅうらい	従来	2850
じゅうりょう	重量	4251
じゅきゅう	受給	4485
じゅぎょう	授業	3496
じゅく	塾	4094
じゅけん	受験	3665
じゅこう	受講	3956
じゅし	樹脂	4466
じゅしょう	受賞	3787
じゅしん	受信	4013
じゅしん	受診	4137
じゅちゅう	受注	4237
じゅつご	術後	3776
じゅみょう	寿命	4402
じゅよう	需要	4084
じゅん	順	4197
じゅんい	順位	4249
じゅんかん	循環	4166
じゅんしゅ	遵守	4214
じゅんすい	純粋	3418
じゅんせい	純正	4174
じゅんちょう	順調	3590
じゅんに	順に	3603
じゅんばん	順番	4259
じゅんび	準備	3297
じゆう	自由	2442
じゆうじざい	自由自在	4353
じゆうど	自由度	4319
じょ	女	4255
じょう	場	4016
じょうい	上位	2996
じょうえい	上映	4304
じょうき	上記	3577
じょうけん	条件	3400
じょうげ	上下	4206
じょうげん	上限	4284
じょうし	上司	4126
じょうしき	常識	4457
じょうしつ	上質	3670
じょうしゃ	乗車	4200
じょうしょう	上昇	3666
じょうじ	常時	3614
じょうじゅん	上旬	3717
じょうじょう	上場	4371
じょうず	上手	3111
じょうたい	状態	2960
じょうと	譲渡	4223
じょうねつ	情熱	4441
じょうひん	上品	3357
じょうぶ	丈夫	3593
じょうぶ	上部	4360
じょうほう	情報	2615
じょうほうていきょう	情報提供	4313
じょうれい	条例	4114
じょがい	除外	4473
じょきょ	除去	4086
じょじょに	徐々に	2812
じょせい	女性	3085
じょせい	助成	4303
じょばん	序盤	4468
じょゆう	女優	4194
じりつ	自立	4270
じりつ	自律	4409
じれい	事例	3862
じんこう	人口	4169
じんこう	人工	4270
じんざい	人材	3843
じんじ	人事	3963
じんじゃ	神社	3846
じんじょう	尋常	4489
じんせい	人生	3448
じんそく	迅速	3116
じんてき	人的	3891
じんぶつ	人物	3803
じんるい	人類	4395
すい	水	3713
すいい	推移	4397
すいこう	遂行	4368
すいしょう	推奨	3889
すいしん	推進	3582
すいじゅん	水準	4384
すいせん	推薦	4241
すいそく	推測	4298
すいちょく	垂直	4252
すいっち	スイッチ	3957
すいてい	推定	4335
すいどう	水道	4418
すいぶん	水分	4131
すいへい	水平	4088
すいみん	睡眠	3967
すいよう	水曜	4128
すいようび	水曜日	3689
すいーつ	スイーツ	4390
すうかい	数回	3587
すうがく	数学	4133
すうじ	数字	3909
すうじつ	数日	3554
すうち	数値	4040
すうりょう	数量	4438
すがた	姿	3369
すき	好き	1964
すき	スキ	4363
すきま	隙間	4377
すきゃん	スキャン	4472
すきる	スキル	3410
すきー	スキー	4322
すくなからず	少なからず	3778
すくなくとも	少なくとも	2738
すくなめ	少なめ	4327
すくりーん	スクリーン	4231
すくろーる	スクロール	4263
すくーる	スクール	4233
すぐ	直ぐ	4248
すけじゅーる	スケジュール	3880
すけーる	スケール	4301
すこあ	スコア	4268
すこしも	少しも	4297
すこやか	健やか	4046
すたいりっしゅ	スタイリッシュ	3640
すたいる	スタイル	3391
すたじお	スタジオ	4202
すたっふ	スタッフ	3416
すたんだーど	スタンダード	4457
すたんど	スタンド	4345
すたんぷ	スタンプ	4115
すたー	スター	4078
すたーと	スタート	3384
すてき	素敵	2640
すてき	ステキ	3907
すてっぷ	ステップ	3760
すてーじ	ステージ	3798
すてーたす	ステータス	4265
すでに	既に	2590
すといっく	ストイック	4423
すとっぷ	ストップ	4375
すとれす	ストレス	2729
すとれっち	ストレッチ	4317
すとれーと	ストレート	4468
すとーりー	ストーリー	3788
すなお	素直	3318
すぱいしー	スパイシー	4351
すぴりちゅある	スピリチュアル	3830
すぴーかー	スピーカー	4380
すぴーでぃー	スピーディー	4159
すぴーど	スピード	3925
すぷれー	スプレー	4411
すべて	全て	2193
すぺしゃる	スペシャル	3252
すぺーす	スペース	3743
すぽっと	スポット	3784
すぽーつ	スポーツ	3440
すぽーてぃ	スポーティ	4299
すまほ	スマホ	3570
すまーと	スマート	3773
すまーとふぉん	スマートフォン	4117
すみやか	速やか	3538
すむーず	スムーズ	2836
すりむ	スリム	3835
すりーでぃー	3D	4203
